#,Customer Name,Branch,Zone,September,October,November
235,,Hodan,Zope,6,2,5
236,,Hodan,Zope,8,7,9
237,,Hodan,Zope,4,2,2
238,,Hodan,Zope,5,4,6
239,,Hodan,Zope,5,6,4
240,,Hodan,Zope,8,10,12
241,,Hodan,Zope,1,3,1
242,,Hodan,Zope,5,5,4
243,,Hodan,Zope,5,5,5
244,,Hodan,Zope,3,3,4
245,,Hodan,Zope,1,1,1
246,,Hodan,Zope,3,3,2
247,,Hodan,Zope,15,13,15
248,,Hodan,Zope,5,5,3
249,,Hodan,Zope,8,2,6
250,,Hodan,Zope,3,4,5
251,,Hodan,Zope,6,6,7
252,,Hodan,Zope,3,2,2
253,,Hodan,Zope,9,8,10
254,,Hodan,Zope,8,7,6
255,,Hodan,Zope,2,2,2
256,,Hodan,Zope,5,5,6
257,,Hodan,Zope,1,2,2
258,,Hodan,Zope,1,1,1
259,,Hodan,Zope,6,2,4
260,,Hodan,Zope,4,4,4
261,,Hodan,Zope,11,9,11
262,,Hodan,Zope,2,1,1
263,,Hodan,Zope,15,11,12
264,,Hodan,Zope,1,1,1
265,,Hodan,Zope,2,2,2
266,,Hodan,Zope,3,4,3
267,,Hodan,Zope,10,8,9
268,,Hodan,Zope,6,6,7
269,,Hodan,Zope,9,8,10
270,,Hodan,Zope,1,1,1
271,,Hodan,Zope,7,5,9
272,,Hodan,Zope,6,6,6
273,,Hodan,Zope,10,15,12
274,,Hodan,Zope,9,8,12
275,,Hodan,Zope,5,4,4
276,,Hodan,Zope,7,6,7
277,,Hodan,Zope,5,4,6
278,,Hodan,Zope,5,5,7
279,,Hodan,Zope,13,11,13
280,,Hodan,Zope,7,7,7
281,,Hodan,Zope,6,3,4
282,,Hodan,Zope,3,3,3
283,,Hodan,Zope,11,12,13
284,,Hodan,Zope,7,4,6
285,,Hodan,Zope,3,2,2
286,,Hodan,Zope,3,4,4
287,,Hodan,Zope,4,4,5
288,,Hodan,Zope,4,3,8
289,,Hodan,Zope,8,8,8
290,,Hodan,Zope,18,17,18
291,,Hodan,Zope,14,10,6
292,,Hodan,Zope,4,2,2
293,,Hodan,Zope,2,2,2
294,,Hodan,Zope,6,5,5
295,,Hodan,Zope,14,12,13
296,,Hodan,Zope,1,1,1
297,,Hodan,Zope,3,6,5
298,,Hodan,Zope,10,8,10
299,,Hodan,Zope,4,4,4
300,,Hodan,Zope,11,9,10
301,,Hodan,Zope,8,7,7
302,,Hodan,Zope,18,15,15
303,,Hodan,Zope,5,2,3
304,,Hodan,Zope,14,10,15
305,,Hodan,Zope,26,13,30
306,,Hodan,Zope,10,9,11
307,,Hodan,Zope,11,7,10
308,,Hodan,Zope,6,8,9
309,,Hodan,Zope,9,12,12
310,,Hodan,Zope,1,1,1
311,,Hodan,Zope,8,9,10
312,,Hodan,Zope,6,7,7
313,,Hodan,Zope,8,7,7
314,,Hodan,Zope,12,12,1
315,,Hodan,Zope,4,3,4
316,,Hodan,Zope,12,11,15
317,,Hodan,Zope,11,9,11
318,,Hodan,Zope,5,3,5
319,,Hodan,Zope,12,14,1
320,,Hodan,Zope,3,2,2
321,,Hodan,Zope,6,5,4
322,,Hodan,Zope,4,4,3
323,,Hodan,Zope,4,3,4
324,,Hodan,Zope,2,2,2
325,,Hodan,Zope,16,13,14
326,,Hodan,Zope,5,2,2
327,,Hodan,Zope,13,7,8
328,,Hodan,Zope,1,1,1
329,,Hodan,Zope,10,15,14
330,,Hodan,Zope,8,12,10
331,,Hodan,Zope,7,5,6
332,,Hodan,Zope,16,14,14
333,,Hodan,Zope,1,1,1
334,,Hodan,Zope,1,1,1
335,,Hodan,Zope,18,14,14
336,,Hodan,Zope,2,2,2
337,,Hodan,Zope,8,8,10
338,,Hodan,Zope,7,6,8
339,,Hodan,Zope,5,4,5
340,,Hodan,Zope,2,2,2
341,,Hodan,Zope,1,1,1
342,,Hodan,Zope,5,8,4
343,,Hodan,Zope,1,1,2
344,,Hodan,Zope,9,4,3
345,,Hodan,Zope,5,6,7
346,,Hodan,Zope,5,3,4
347,,Hodan,Zope,2,2,2
348,,Hodan,Zope,3,2,1
349,,Hodan,Zope,9,8,18
350,,Hodan,Zope,14,11,11
351,,Hodan,Zope,4,4,5
352,,Hodan,Zope,31,22,29
353,,Hodan,Zope,11,7,6
354,,Hodan,Zope,24,15,17
355,,Hodan,Zope,0,21,9
356,,Hodan,Zope,16,12,17
357,,Hodan,Zope,12,11,11
358,,Hodan,Zope,3,3,3
359,,Hodan,Zope,2,1,2
360,,Hodan,Zope,5,6,7
361,,Hodan,Zope,4,4,4
362,,Hodan,Zope,6,3,3
363,,Hodan,Zope,9,5,7
364,,Hodan,Zope,25,24,28
365,,Hodan,Zope,1,0,0
366,,Hodan,Zope,6,9,11
367,,Hodan,Zope,228,147,176
368,,Hodan,Zope,4,4,7
369,,Hodan,Zope,24,10,13
370,,Hodan,Zope,13,13,8
371,,Hodan,Zope,17,13,14
372,,Hodan,Zope,23,13,18
373,,Hodan,Zope,15,19,17
374,,Hodan,Zope,21,24,21
375,,Hodan,Zope,4,2,12
376,,Hodan,Zope,4,1,7
377,,Hodan,Zope,11,6,7
378,,Hodan,Zope,6,5,6
379,,Hodan,Zope,4,4,5
380,,Hodan,Zope,23,24,23
381,,Hodan,Zope,7,5,7
382,,Hodan,Zope,11,14,9
383,,Hodan,Zope,8,6,8
384,,Hodan,Zope,2,1,1
385,,Hodan,Zope,9,9,13
386,,Hodan,Zope,4,3,3
387,,Hodan,Zope,1,1,1
388,,Hodan,Zope,1,1,1
389,,Hodan,Zope,1,1,1
390,,Hodan,Zope,11,10,11
391,,Hodan,Zope,8,6,5
392,,Hodan,Zope,88,108,85
393,,Hodan,Zope,8,8,8
394,,Hodan,Zope,4,3,4
395,,Hodan,Zope,0,0,0
396,,Hodan,Zope,1,2,1
397,,Hodan,Zope,8,8,9
398,,Hodan,Zope,2,2,2
399,,Hodan,Zope,14,14,20
400,,Hodan,Zope,1,1,1
401,,Hodan,Zope,6,5,5
402,,Hodan,Zope,4,4,9
403,,Hodan,Zope,4,3,4
404,,Hodan,Zope,1,1,1
405,,Hodan,Zope,1,1,1
406,,Hodan,Zope,0,1,2
407,,Hodan,Zope,8,0,0
408,,Hodan,Zope,2,1,1
409,,Hodan,Zope,8,2,2
429,,Hodan,Zope,7,6,6
430,,Hodan,Zope,7,6,9
431,,Hodan,Zope,5,8,6
432,,Hodan,Zope,5,5,1
433,,Hodan,Zope,12,11,12
434,,Hodan,Zope,7,7,6
435,,Hodan,Zope,3,2,4
436,,Hodan,Zope,16,14,13
437,,Hodan,Zope,7,8,7
438,,Hodan,Zope,11,45,35
439,,Hodan,Zope,6,11,6
440,,Hodan,Zope,9,7,9
441,,Hodan,Zope,1,7,9
442,,Hodan,Zope,11,6,7
443,,Hodan,Zope,1,1,1
444,,Hodan,Zope,0,1,0
445,,Hodan,Zope,0,0,0
447,,Hodan,Zope,5,6,8
448,,Hodan,Zope,5,6,5
449,,Hodan,Zope,16,17,16
474,,Hodan,Zope,3,3,3
475,,Hodan,Zope,4,6,5
476,,Hodan,Zope,3,3,3
477,,Hodan,Zope,6,9,7
478,,Hodan,Zope,10,7,7
479,,Hodan,Zope,1,4,2
480,,Hodan,Zope,8,9,9
481,,Hodan,Zope,7,10,13
482,,Hodan,Zope,3,4,4
483,,Hodan,Zope,11,10,11
484,,Hodan,Zope,5,4,4
485,,Hodan,Zope,5,5,7
486,,Hodan,Zope,23,19,23
487,,Hodan,Zope,13,15,17
488,,Hodan,Zope,9,4,6
489,,Hodan,Zope,12,10,11
490,,Hodan,Zope,3,3,3
491,,Hodan,Zope,14,14,16
492,,Hodan,Zope,8,8,22
493,,Hodan,Zope,3,3,3
494,,Hodan,Zope,5,4,5
495,,Hodan,Zope,4,3,3
496,,Hodan,Zope,1,2,5
497,,Hodan,Zope,4,4,4
498,,Hodan,Zope,19,12,12
499,,Hodan,Zope,11,11,22
500,,Hodan,Zope,6,4,5
501,,Hodan,Zope,48,48,42
502,,Hodan,Zope,19,22,28
503,,Hodan,Zope,9,11,14
504,,Hodan,Zope,1,1,1
507,,Hodan,Zope,6,4,6
528,,Hodan,Zope,20,19,17
529,,Hodan,Zope,20,17,15
530,,Hodan,Zope,11,12,15
531,,Hodan,Zope,3,4,5
532,,Hodan,Zope,14,10,12
533,,Hodan,Zope,7,6,5
534,,Hodan,Zope,9,8,7
535,,Hodan,Zope,3,3,5
536,,Hodan,Zope,0,13,15
537,,Hodan,Zope,10,10,12
538,,Hodan,Zope,23,21,25
539,,Hodan,Zope,22,18,18
559,,Hodan,Zope,4,4,4
560,,Hodan,Zope,6,3,4
561,,Hodan,Zope,11,9,14
562,,Hodan,Zope,9,8,8
563,,Hodan,Zope,12,14,14
564,,Hodan,Zope,6,5,6
565,,Hodan,Zope,5,5,6
566,,Hodan,Zope,5,3,3
567,,Hodan,Zope,8,6,10
568,,Hodan,Zope,6,5,6
569,,Hodan,Zope,9,7,7
570,,Hodan,Zope,21,19,21
571,,Hodan,Zope,3,4,4
572,,Hodan,Zope,19,15,30
573,,Hodan,Zope,15,28,24
574,,Hodan,Zope,8,13,19
581,,Hodan,Zope,0,0,0
582,,Hodan,Zope,5,4,5
601,,Hodan,Zope,15,16,16
602,,Hodan,Zope,3,4,6
603,,Hodan,Zope,3,3,2
604,,Hodan,Zope,4,4,3
605,,Hodan,Zope,2,2,2
606,,Hodan,Zope,2,2,2
607,,Hodan,Zope,11,10,11
608,,Hodan,Zope,9,11,12
609,,Hodan,Zope,4,4,5
610,,Hodan,Zope,12,10,14
611,,Hodan,Zope,33,29,27
612,,Hodan,Zope,13,15,17
613,,Hodan,Zope,21,23,25
614,,Hodan,Zope,3,8,8
623,,Hodan,Zope,9,7,9
624,,Hodan,Zope,12,10,12
625,,Hodan,Zope,11,8,9
626,,Hodan,Zope,4,6,6
643,,Hodan,Zope,2,2,4
644,,Hodan,Zope,4,4,3
645,,Hodan,Zope,8,9,9
646,,Hodan,Zope,58,3,3
647,,Hodan,Zope,6,7,9
648,,Hodan,Zope,8,8,4
649,,Hodan,Zope,24,25,27
650,,Hodan,Zope,32,29,34
656,,Hodan,Zope,10,8,1
659,,Hodan,Zope,7,6,8
660,,Hodan,Zope,10,8,9
661,,Hodan,Zope,13,13,16
670,,Hodan,Zope,3,3,2
671,,Hodan,Zope,11,6,2
676,,Hodan,Zope,3,5,7
679,,Hodan,Zope,4,3,2
681,,Hodan,Zope,5,8,4
682,,Hodan,Zope,7,5,5
683,,Hodan,Zope,4,3,3
684,,Hodan,Zope,3,4,2
688,,Hodan,Zope,7,9,8
689,,Hodan,Zope,5,5,6
690,,Hodan,Zope,8,8,8
692,,Hodan,Zope,1,1,1
695,,Hodan,Zope,10,12,12
696,,Hodan,Zope,6,3,4
706,,Hodan,Zope,8,9,11
707,,Hodan,Zope,32,32,34
712,,Hodan,Zope,10,11,7
713,,Hodan,Zope,8,7,9
714,,Hodan,Zope,12,15,18
718,,Hodan,Zope,2,3,3
719,,Hodan,Zope,9,7,9
725,,Hodan,Zope,3,3,3
726,,Hodan,Zope,3,3,4
736,,Hodan,Zope,8,9,8
737,,Hodan,Zope,7,5,8
743,,Hodan,Zope,3,3,6
749,,Hodan,Zope,11,14,14
763,,Hodan,Zope,6,6,6
765,,Hodan,Zope,10,7,8
766,,Hodan,Zope,44,37,38
769,,Hodan,Zope,13,3,10
771,,Hodan,Zope,6,5,5
776,,Hodan,Zope,7,8,8
778,,Hodan,Zope,11,8,8
785,,Hodan,Zope,10,5,7
788,,Hodan,Zope,14,11,12
789,,Hodan,Zope,28,31,28
790,,Hodan,Zope,5,2,2
791,,Hodan,Zope,20,17,19
857,,Hodan,Zope,3,3,11
858,,Hodan,Zope,4,3,3
859,,Hodan,Zope,7,9,4
860,,Hodan,Zope,3,4,4
863,,Hodan,Zope,0,8,3
864,,Hodan,Zope,0,10,13
865,,Hodan,Zope,0,2,2
3729,,Waaberi,Maajo,288,163,247
3736,,Waaberi,Maajo,82,90,100
3768,,Waaberi,Maajo,72,40,100
3774,,Waaberi,Maajo,9,9,8
3780,,Waaberi,Maajo,7,8,13
3797,,Waaberi,Maajo,8,10,10
3812,,Waaberi,Maajo,73,36,33
3816,,Waaberi,Maajo,3,1,3
3863,,Waaberi,Maajo,115,94,116
3864,,Waaberi,Maajo,368,300,302
3887,,Waaberi,Maajo,182,149,207
3961,,Waaberi,Maajo,46,35,29
3962,,Waaberi,Maajo,147,136,140
3963,,Waaberi,Maajo,8,10,16
4037,,Waaberi,Maajo,0,0,0
4216,,Waaberi,Maajo,6,10,9
4217,,Waaberi,Maajo,0,0,0
4517,,Waaberi,Maajo,0,0,0
4518,,Waaberi,Maajo,210,230,150
4519,,Waaberi,Maajo,100,146,176
4520,,Waaberi,Maajo,24,46,46
4521,,Waaberi,Maajo,4,3,4
4522,,Waaberi,Maajo,20,21,30
4523,,Waaberi,Maajo,74,10,10
4524,,Waaberi,Maajo,2,1,1
4525,,Waaberi,Maajo,31,36,35
4526,,Waaberi,Maajo,887,705,0
4527,,Waaberi,Maajo,1,1,2
4528,,Waaberi,Maajo,0,0,0
4529,,Waaberi,Maajo,0,0,0
4530,,Waaberi,Maajo,0,0,0
4531,,Waaberi,Maajo,0,0,0
4532,,Waaberi,Maajo,0,0,0
4533,,Waaberi,Maajo,0,0,0
4534,,Waaberi,Maajo,0,0,0
4535,,Waaberi,Maajo,0,0,0
4536,,Waaberi,Maajo,0,0,0
4537,,Waaberi,Maajo,0,0,0
4538,,Waaberi,Maajo,0,0,0
4539,,Waaberi,Maajo,0,0,0
4540,,Waaberi,Maajo,0,0,0
4541,,Waaberi,Maajo,0,0,0
4542,,Waaberi,Maajo,48,50,56
4543,,Waaberi,Maajo,218,200,93
4544,,Waaberi,Maajo,18,38,34
4545,,Waaberi,Maajo,11,17,15
4546,,Waaberi,Maajo,14,18,17
4547,,Waaberi,Maajo,4,4,10
4548,,Waaberi,Maajo,6,7,17
4549,,Waaberi,Maajo,60,50,57
4550,,Waaberi,Maajo,164,156,129
4551,,Waaberi,Maajo,0,3,1
4552,,Waaberi,Maajo,10,143,170
4553,,Waaberi,Maajo,9,11,39
4554,,Waaberi,Maajo,160,130,204
4555,,Waaberi,Maajo,11,10,10
4556,,Waaberi,Maajo,26,30,29
4557,,Waaberi,Maajo,37,122,240
4558,,Waaberi,Maajo,20,20,17
4559,,Waaberi,Maajo,273,460,526
4560,,Waaberi,Maajo,11,100,1
4561,,Waaberi,Maajo,117,7,135
4562,,Waaberi,Maajo,995,777,750
4563,,Waaberi,Maajo,0,0,0
4564,,Waaberi,Maajo,90,48,52
4565,,Waaberi,Maajo,25,26,24
4566,,Waaberi,Maajo,30,70,9
4567,,Waaberi,Maajo,16,12,14
4568,,Waaberi,Maajo,67,100,140
4569,,Waaberi,Maajo,180,139,170
4570,,Waaberi,Maajo,210,200,202
4571,,Waaberi,Maajo,110,110,100
4572,,Waaberi,Maajo,10,95,184
4573,,Waaberi,Maajo,0,0,0
4574,,Waaberi,Maajo,12,14,16
4575,,Waaberi,Maajo,83,65,72
4576,,Waaberi,Maajo,14,14,15
4577,,Waaberi,Maajo,0,0,0
4578,,Waaberi,Maajo,32,17,27
4579,,Waaberi,Maajo,1,0,0
4580,,Waaberi,Maajo,90,81,89
4581,,Waaberi,Maajo,7,9,8
4582,,Waaberi,Maajo,95,59,100
4583,,Waaberi,Maajo,98,92,106
4584,,Waaberi,Maajo,23,22,24
4585,,Waaberi,Maajo,10,10,10
4586,,Waaberi,Maajo,0,0,0
4587,,Waaberi,Maajo,6,3,4
4588,,Waaberi,Maajo,5,4,2
4589,,Waaberi,Maajo,2,2,3
4590,,Waaberi,Maajo,2,2,1
4591,,Waaberi,Maajo,0,0,0
4592,,Waaberi,Maajo,1,2,2
4593,,Waaberi,Maajo,4,2,2
4594,,Waaberi,Maajo,1,0,0
4595,,Waaberi,Maajo,40,43,43
4596,,Waaberi,Maajo,0,0,0
4597,,Waaberi,Maajo,1,1,1
4598,,Waaberi,Maajo,37,292,100
4599,,Waaberi,Maajo,4,3,3
4600,,Waaberi,Maajo,0,0,0
4601,,Waaberi,Maajo,1,1,1
4602,,Waaberi,Maajo,12,6,2
4603,,Waaberi,Maajo,100,100,180
4604,,Waaberi,Maajo,4,4,6
4605,,Waaberi,Maajo,52,61,86
4606,,Waaberi,Maajo,83,86,91
4607,,Waaberi,Maajo,10,8,9
4608,,Waaberi,Maajo,250,300,1297
4609,,Waaberi,Maajo,5,3,2
4610,,Waaberi,Maajo,16,8,13
4611,,Waaberi,Maajo,36,34,33
4612,,Waaberi,Maajo,5,4,5
4613,,Waaberi,Maajo,170,200,130
4614,,Waaberi,Maajo,56,67,55
4615,,Waaberi,Maajo,20,21,30
4616,,Waaberi,Maajo,4,8,3
4617,,Waaberi,Maajo,62,54,64
4618,,Waaberi,Maajo,1,1,1
4619,,Waaberi,Maajo,0,0,0
4620,,Waaberi,Maajo,24,0,158
4621,,Waaberi,Maajo,2,1,3
4622,,Waaberi,Maajo,17,18,22
4623,,Waaberi,Maajo,40,50,40
4624,,Waaberi,Maajo,4,4,6
4625,,Waaberi,Maajo,2,14,19
4626,,Waaberi,Maajo,9,11,18
4627,,Waaberi,Maajo,12,3,5
4628,,Waaberi,Maajo,2,2,1
4629,,Waaberi,Maajo,1,1,1
4630,,Waaberi,Maajo,0,0,0
4631,,Waaberi,Maajo,20,11,11
4632,,Waaberi,Maajo,180,200,202
4633,,Waaberi,Maajo,1,1,2
4634,,Waaberi,Maajo,2,10,5
4635,,Waaberi,Maajo,2,2,4
4636,,Waaberi,Maajo,2,1,4
4637,,Waaberi,Maajo,6,17,20
4638,,Waaberi,Maajo,9,4,4
4639,,Waaberi,Maajo,10,3,6
4640,,Waaberi,Maajo,30,29,40
4641,,Waaberi,Maajo,3,2,3
4642,,Waaberi,Maajo,10,10,10
4643,,Waaberi,Maajo,6,2,2
4644,,Waaberi,Maajo,4,4,9
4645,,Waaberi,Maajo,6,13,6
4646,,Waaberi,Maajo,1,9,9
4647,,Waaberi,Maajo,1,1,11
4648,,Waaberi,Maajo,3,1,6
4649,,Waaberi,Maajo,3,4,12
4650,,Waaberi,Maajo,4,3,4
4651,,Waaberi,Maajo,5,2,6
4652,,Waaberi,Maajo,2,3,3
4653,,Waaberi,Maajo,2,5,10
4654,,Waaberi,Maajo,22,25,50
4655,,Waaberi,Maajo,11,15,15
4656,,Waaberi,Maajo,3,3,2
4657,,Waaberi,Maajo,4,5,13
4658,,Waaberi,Maajo,26,16,5
4659,,Waaberi,Maajo,2,8,6
4660,,Waaberi,Maajo,5,5,10
4661,,Waaberi,Maajo,4,5,4
4662,,Waaberi,Maajo,8,7,3
4663,,Waaberi,Maajo,4,1,11
4664,,Waaberi,Maajo,23,24,20
4665,,Waaberi,Maajo,6,8,6
4666,,Waaberi,Maajo,1,1,1
4667,,Waaberi,Maajo,11,3,5
4668,,Waaberi,Maajo,106,250,290
4669,,Waaberi,Maajo,116,124,108
4670,,Waaberi,Maajo,0,0,0
4671,,Waaberi,Maajo,12,9,9
4672,,Waaberi,Maajo,7,10,12
4673,,Waaberi,Maajo,7,15,20
4674,,Waaberi,Maajo,10,7,12
4675,,Waaberi,Maajo,11,1,1
4676,,Waaberi,Maajo,1,1,1
4677,,Waaberi,Maajo,2,1,1
4678,,Waaberi,Maajo,8,9,11
4679,,Waaberi,Maajo,2,2,2
4680,,Waaberi,Maajo,10,10,10
4681,,Waaberi,Maajo,2,3,2
4682,,Waaberi,Maajo,5,0,0
4683,,Waaberi,Maajo,3,2,2
4684,,Waaberi,Maajo,7,5,4
4685,,Waaberi,Maajo,10,7,7
4686,,Waaberi,Maajo,2,2,2
4687,,Waaberi,Maajo,0,0,0
4688,,Waaberi,Maajo,30,28,24
4689,,Waaberi,Maajo,20,19,4
4690,,Waaberi,Maajo,22,20,28
4691,,Waaberi,Maajo,24,20,23
4692,,Waaberi,Maajo,10,11,9
4693,,Waaberi,Maajo,62,85,52
4694,,Waaberi,Maajo,9,10,7
4695,,Waaberi,Maajo,4,5,7
4696,,Waaberi,Maajo,1,1,1
4697,,Waaberi,Maajo,15,15,44
4698,,Waaberi,Maajo,4,6,1
4699,,Waaberi,Maajo,9,17,12
4700,,Waaberi,Maajo,11,6,2
4701,,Waaberi,Maajo,17,33,19
4702,,Waaberi,Maajo,14,81,31
4703,,Waaberi,Maajo,3,7,9
4704,,Waaberi,Maajo,10,7,6
4705,,Waaberi,Maajo,1,3,3
4706,,Waaberi,Maajo,10,8,8
4707,,Waaberi,Maajo,5,9,8
4708,,Waaberi,Maajo,12,18,19
4709,,Waaberi,Maajo,1,1,1
4710,,Waaberi,Maajo,10,10,3
4711,,Waaberi,Maajo,33,29,24
4712,,Waaberi,Maajo,5,15,25
4713,,Waaberi,Maajo,3,1,3
4714,,Waaberi,Maajo,2,1,3
4715,,Waaberi,Maajo,13,12,14
4716,,Waaberi,Maajo,1,2,3
4717,,Waaberi,Maajo,3,8,1
4718,,Waaberi,Maajo,2,2,2
4719,,Waaberi,Maajo,16,16,9
4720,,Waaberi,Maajo,10,13,9
4721,,Waaberi,Maajo,2,1,1
4722,,Waaberi,Maajo,10,10,10
4723,,Waaberi,Maajo,1,1,1
4724,,Waaberi,Maajo,10,7,10
4725,,Waaberi,Maajo,12,16,16
4726,,Waaberi,Maajo,3,3,8
4727,,Waaberi,Maajo,1,2,2
4728,,Waaberi,Maajo,10,6,7
4729,,Waaberi,Maajo,20,8,12
4730,,Waaberi,Maajo,23,24,26
4731,,Waaberi,Maajo,1,1,1
4732,,Waaberi,Maajo,37,45,43
4733,,Waaberi,Maajo,0,0,0
4734,,Waaberi,Maajo,11,20,20
4735,,Waaberi,Maajo,22,38,32
4736,,Waaberi,Maajo,2,13,5
4737,,Waaberi,Maajo,4,1,14
4738,,Waaberi,Maajo,3,3,4
4739,,Waaberi,Maajo,14,12,14
4740,,Waaberi,Maajo,60,0,0
4741,,Waaberi,Maajo,1,1,1
4742,,Waaberi,Maajo,6,6,6
4743,,Waaberi,Maajo,3,0,0
7305,,Waaberi,Maajo,0,0,0
7306,,Waaberi,Maajo,0,0,0
7337,,Waaberi,Maajo,5,7,6
7340,,Waaberi,Maajo,9,7,4
7341,,Waaberi,Maajo,13,12,15
7342,,Waaberi,Maajo,16,10,8
7730,,Waaberi,Maajo,22,14,15
7731,,Waaberi,Maajo,3,16,8
7732,,Waaberi,Maajo,0,0,0
7733,,Waaberi,Maajo,0,0,0
7734,,Waaberi,Maajo,7,7,8
7735,,Waaberi,Maajo,18,15,12
7736,,Waaberi,Maajo,7,8,9
7737,,Waaberi,Maajo,47,35,36
7738,,Waaberi,Maajo,0,0,0
7739,,Waaberi,Maajo,6,6,10
7740,,Waaberi,Maajo,7,7,7
7741,,Waaberi,Maajo,4,2,1
7742,,Waaberi,Maajo,34,16,56
7743,,Waaberi,Maajo,10,6,6
7744,,Waaberi,Maajo,3,3,5
7745,,Waaberi,Maajo,4,5,9
7746,,Waaberi,Maajo,2,1,2
7747,,Waaberi,Maajo,17,11,14
7748,,Waaberi,Maajo,1,1,1
7749,,Waaberi,Maajo,7,6,3
7750,,Waaberi,Maajo,2,3,3
7751,,Waaberi,Maajo,2,3,2
7752,,Waaberi,Maajo,20,15,14
7753,,Waaberi,Maajo,13,11,12
7754,,Waaberi,Maajo,8,134,180
7755,,Waaberi,Maajo,100,79,40
8236,,Waaberi,Maajo,0,0,0
8237,,Waaberi,Maajo,0,0,0
8461,,Waaberi,Maajo,0,0,0
8463,,Waaberi,Maajo,16,12,17
8464,,Waaberi,Maajo,0,0,0
8465,,Waaberi,Maajo,0,0,0
8466,,Waaberi,Maajo,0,0,0
8467,,Waaberi,Maajo,16,16,17
8468,,Waaberi,Maajo,18,15,17
8469,,Waaberi,Maajo,23,16,18
8470,,Waaberi,Maajo,9,7,9
8471,,Waaberi,Maajo,11,9,14
8472,,Waaberi,Maajo,8,5,5
8473,,Waaberi,Maajo,18,18,20
8474,,Waaberi,Maajo,3,2,3
8475,,Waaberi,Maajo,0,2,1
8476,,Waaberi,Maajo,9,6,6
8477,,Waaberi,Maajo,3,2,2
8478,,Waaberi,Maajo,26,17,23
8479,,Waaberi,Maajo,9,10,11
8480,,Waaberi,Maajo,4,2,3
8481,,Waaberi,Maajo,10,16,10
8482,,Waaberi,Maajo,0,0,0
8808,,Waaberi,Maajo,5,8,8
8809,,Waaberi,Maajo,59,56,65
8937,,Waaberi,Maajo,5,6,9
8938,,Waaberi,Maajo,0,0,0
8939,,Waaberi,Maajo,13,21,16
8940,,Waaberi,Maajo,172,172,100
8941,,Waaberi,Maajo,0,0,0
8942,,Waaberi,Maajo,14,21,18
8943,,Waaberi,Maajo,0,0,0
8944,,Waaberi,Maajo,76,56,60
8945,,Waaberi,Maajo,22,13,20
8946,,Waaberi,Maajo,14,9,8
8947,,Waaberi,Maajo,2,5,3
8948,,Waaberi,Maajo,11,11,12
9186,,Waaberi,Maajo,60,60,50
9300,,Waaberi,Maajo,0,0,0
9301,,Waaberi,Maajo,0,0,0
9302,,Waaberi,Maajo,0,0,0
9303,,Waaberi,Maajo,13,12,14
9304,,Waaberi,Maajo,26,39,50
9305,,Waaberi,Maajo,181,175,173
9306,,Waaberi,Maajo,100,104,110
9307,,Waaberi,Maajo,5,3,4
9308,,Waaberi,Maajo,11,12,11
9309,,Waaberi,Maajo,8,20,7
9310,,Waaberi,Maajo,6,6,8
9311,,Waaberi,Maajo,1,3,3
9312,,Waaberi,Maajo,4,12,6
9313,,Waaberi,Maajo,6,3,2
9314,,Waaberi,Maajo,2,2,3
9315,,Waaberi,Maajo,10,4,1
9557,,Waaberi,Maajo,1,1,1
9747,,Waaberi,Maajo,0,0,0
9748,,Waaberi,Maajo,13,9,4
9749,,Waaberi,Maajo,0,0,0
9833,,Waaberi,Maajo,5,6,4
9834,,Waaberi,Maajo,89,66,84
9925,,Waaberi,Maajo,18,18,24
9926,,Waaberi,Maajo,8,3,7
10116,,Waaberi,Maajo,1,2,1
10143,,Waaberi,Maajo,5,5,6
10144,,Waaberi,Maajo,4,1,2
10195,,Waaberi,Maajo,6,4,3
10247,,Waaberi,Maajo,0,0,0
10286,,Waaberi,Maajo,14,32,28
10318,,Waaberi,Maajo,0,0,0
10319,,Waaberi,Maajo,5,7,10
10359,,Waaberi,Maajo,18,14,20
10395,,Waaberi,Maajo,5,4,7
10396,,Waaberi,Maajo,0,0,0
10397,,Waaberi,Maajo,8,5,3
10398,,Waaberi,Maajo,3,2,4
10477,,Waaberi,Maajo,0,0,0
10479,,Waaberi,Maajo,7,9,18
10512,,Waaberi,Maajo,10,10,12
10513,,Waaberi,Maajo,108,79,36
10514,,Waaberi,Maajo,20,18,22
10551,,Waaberi,Maajo,6,6,3
10613,,Waaberi,Maajo,8,9,12
10629,,Waaberi,Maajo,0,0,0
10655,,Waaberi,Maajo,2,2,7
10656,,Waaberi,Maajo,4,2,2
10719,,Waaberi,Maajo,7,5,5
10742,,Waaberi,Maajo,0,0,0
10755,,Waaberi,Maajo,61,49,30
10768,,Waaberi,Maajo,24,21,22
10816,,Waaberi,Maajo,11,9,14
10823,,Waaberi,Maajo,0,0,0
10824,,Waaberi,Maajo,42,38,41
10834,,Waaberi,Maajo,3,2,2
10852,,Waaberi,Maajo,1,2,7
10853,,Waaberi,Maajo,0,0,0
10854,,Waaberi,Maajo,3,3,3
10890,,Waaberi,Maajo,7,8,0
10925,,Waaberi,Maajo,0,0,0
10968,,Waaberi,Maajo,11,9,11
10989,,Waaberi,Maajo,8,6,9
11041,,Waaberi,Maajo,25,24,22
11049,,Waaberi,Maajo,8,13,20
11096,,Waaberi,Maajo,4,4,3
11124,,Waaberi,Maajo,0,0,0
